patient_id,tex_state,ZFP36,ZFP36L1,ZFP36L2,ZC3H12A,RC3H1,RC3H2,PCBP1,ELAVL1,HNRNPLL,TIA1,n_cells
P24,CTL_CD8,1.7309683561325073,1.4941459894180298,1.3216546773910522,0.10766292363405228,1.1591039896011353,0.3854253590106964,0.44952458143234253,0.11365768313407898,0.3427464962005615,0.40948551893234253,61
P24,Term-Tex,1.0706210136413574,1.2560176849365234,0.9024530649185181,0.0,0.989810585975647,0.0,1.3503247499465942,0.0,0.6740365624427795,0.7151556015014648,2
P24,Tex-int,1.7643961906433105,1.287020206451416,0.9240847826004028,0.0,1.0618141889572144,0.23229210078716278,1.6707018613815308,0.0,0.6218553781509399,1.236113429069519,9
P24,pre-Tex,1.342245101928711,1.3999766111373901,1.3037360906600952,0.09061465412378311,1.064055323600769,0.5962779521942139,1.0022761821746826,0.19588987529277802,0.7082883715629578,0.3850741386413574,24
P25,CTL_CD8,2.4045207500457764,1.3543500900268555,2.0866923332214355,0.7740094661712646,1.0151479244232178,0.4480220377445221,1.0308871269226074,0.06466847658157349,0.7098667025566101,0.3964345157146454,32
P25,Term-Tex,2.3481481075286865,1.3728071451187134,1.9888767004013062,0.8960769772529602,1.4406681060791016,0.0,0.9279277920722961,0.0,1.5426721572875977,0.3769467771053314,12
P25,Tex-int,2.1391594409942627,1.2096383571624756,2.0100257396698,0.8769630193710327,1.0646417140960693,0.2649994492530823,1.109534502029419,0.1593393236398697,1.4097110033035278,0.450246661901474,39
P25,pre-Tex,2.4071059226989746,1.5175161361694336,2.140092134475708,0.8952841758728027,0.9641860723495483,0.5454920530319214,0.9802054166793823,0.11211248487234116,1.4641215801239014,0.760560929775238,37
P27,CTL_CD8,2.1579113006591797,2.0121562480926514,1.2903109788894653,0.26383793354034424,0.9705183506011963,0.7969377040863037,1.1350431442260742,0.22049064934253693,0.9964880347251892,1.4503923654556274,17
P27,Term-Tex,2.005232810974121,2.3039183616638184,1.121101975440979,0.45149004459381104,1.2184762954711914,0.3947642743587494,1.3400840759277344,0.301472932100296,1.1147292852401733,0.9177865982055664,74
P27,Tex-int,2.0174813270568848,2.309920072555542,1.0293598175048828,0.13573388755321503,0.9458768367767334,0.5069144368171692,1.4241706132888794,0.49247536063194275,0.9983201622962952,1.0693861246109009,71
P27,pre-Tex,1.997572660446167,1.8551779985427856,1.49843430519104,0.23928487300872803,0.8352399468421936,0.4991439878940582,1.4043598175048828,0.31147104501724243,0.9194937944412231,0.8561122417449951,49
P29,CTL_CD8,2.2950315475463867,1.9334115982055664,1.4914616346359253,0.7950855493545532,0.6816534996032715,0.7350583076477051,1.1419146060943604,0.12597142159938812,0.9901372194290161,0.7116357088088989,16
P29,Term-Tex,1.8490676879882812,2.2109529972076416,1.3061251640319824,0.4984525740146637,0.9815641641616821,0.4329652190208435,1.4065475463867188,0.5538026690483093,1.6589487791061401,0.7783254384994507,15
P29,Tex-int,1.9098865985870361,2.092527389526367,1.0081843137741089,0.6428309679031372,0.8036686182022095,0.5658359527587891,1.2882401943206787,0.39271679520606995,1.7684944868087769,0.5474517941474915,19
P29,pre-Tex,1.429518699645996,1.6951433420181274,1.442978858947754,1.0496026277542114,0.483351469039917,0.4135318696498871,0.8518574833869934,0.18125703930854797,1.3150354623794556,0.6223900318145752,20
P31,CTL_CD8,2.389212131500244,1.117165207862854,1.8763411045074463,1.0816051959991455,1.0798444747924805,0.27924400568008423,0.8560502529144287,0.26858389377593994,0.9159156084060669,0.3695770502090454,16
P31,Term-Tex,2.1682040691375732,1.6073821783065796,1.444091796875,0.7308201193809509,1.4447327852249146,0.3863162696361542,0.6877619028091431,0.1889043152332306,1.3034268617630005,0.724995493888855,75
P31,Tex-int,2.0483882427215576,1.4848257303237915,1.5330898761749268,1.0509716272354126,1.408485770225525,0.33313965797424316,0.8859018683433533,0.22727368772029877,1.2957756519317627,0.7999576330184937,66
P31,pre-Tex,2.244285821914673,1.4853971004486084,1.8395639657974243,0.8615124821662903,1.5094332695007324,0.39569950103759766,0.8057529926300049,0.1954764574766159,1.0956162214279175,0.42444470524787903,36
P33,CTL_CD8,1.0941540002822876,1.7107290029525757,1.24433171749115,0.12888579070568085,0.9043495655059814,0.4207804501056671,0.782051682472229,0.07334000617265701,0.3547792136669159,0.722672164440155,73
P33,Term-Tex,1.4480830430984497,1.901938796043396,0.5282599925994873,0.1217440590262413,1.4566359519958496,0.165953129529953,0.7189289331436157,0.25066912174224854,0.9795646667480469,1.0365662574768066,15
P33,Tex-int,0.7305672764778137,1.8138713836669922,0.852989673614502,0.09037724137306213,0.8388649821281433,0.25714734196662903,1.0546236038208008,0.08901521563529968,1.1715710163116455,0.7260971665382385,24
P33,pre-Tex,0.9930639863014221,1.4527090787887573,0.9515558481216431,0.2974780201911926,1.1648467779159546,0.5051271319389343,0.7204391360282898,0.24949787557125092,0.557750940322876,0.4895175099372864,44
P35,CTL_CD8,1.9061071872711182,2.1115243434906006,1.685422420501709,0.2530297040939331,0.9043706059455872,0.22041736543178558,0.870905339717865,0.0,0.5157952904701233,0.542295515537262,9
P35,Term-Tex,2.2539541721343994,2.3924825191497803,0.9063929319381714,0.32206350564956665,0.8501319885253906,0.6242014169692993,0.5689120888710022,0.3197970986366272,0.3182659149169922,0.6701683402061462,7
P35,Tex-int,2.0528411865234375,1.292844295501709,1.6655770540237427,0.0,0.5807475447654724,0.14476807415485382,1.7204680442810059,0.25337105989456177,0.4883308410644531,0.5984774827957153,9
P35,pre-Tex,2.037964344024658,1.5037318468093872,1.0241376161575317,0.6870206594467163,1.0658597946166992,0.22844211757183075,0.46008843183517456,0.0,0.5306249856948853,0.1477048695087433,10
